190038 329891
1032 41.910229 -87.746098
1033 41.910776 -87.745912
1034 41.928193 -87.746447
1035 41.941277 -87.688044
1036 41.961319 -87.688686
1037 41.968722 -87.681611
1038 41.975339 -87.747984
1039 41.975899 -87.689151
1040 41.975993 -87.681857
1041 41.976453 -87.651813
1042 41.976757 -87.649926
1043 41.997197 -87.728907
1044 41.946377 -87.727396
1045 41.975527 -87.728234
1046 41.691800 -87.524656
1047 41.697246 -87.524619
1048 41.975683 -87.767734
1049 41.975691 -87.766315
1050 41.975122 -87.765782
1051 41.926381 -87.707275
1052 41.926220 -87.706910
1053 41.925243 -87.704679
1054 42.017913 -87.675695
1055 42.017327 -87.675457
1056 42.001704 -87.671853
1057 41.999565 -87.671114
1058 41.998178 -87.670692
1059 41.998083 -87.670670
1060 41.995648 -87.670285
1061 41.990797 -87.670134
1062 41.988820 -87.669969
1063 41.987608 -87.669796
1064 41.986751 -87.669576
1065 41.996889 -87.670204
1066 41.995652 -87.670110
1067 41.991713 -87.669959
1068 41.982558 -87.668566
